DATE,COUNT
10/7/2015,47.68351648
10/8/2015,37.74945055
10/9/2015,46.69010989
10/10/2015,36.75604396
10/11/2015,77.48571429
10/12/2015,28.80879121
10/13/2015,33.77582418
10/14/2015,40.72967033
10/15/2015,41.72307692
10/16/2015,42.71648352
10/17/2015,44.7032967
10/18/2015,51.65714286
10/19/2015,43.70989011
10/20/2015,50.66373626
10/21/2015,40.72967033
10/22/2015,56.62417582
10/23/2015,50.66373626
10/24/2015,64.57142857
10/25/2015,38.74285714
10/26/2015,39.73626374
10/27/2015,47.68351648
10/28/2015,37.74945055
10/29/2015,61.59120879
10/30/2015,57.61758242
10/31/2015,20.86153846
11/1/2015,36.75604396
11/2/2015,71.52527473
11/3/2015,47.68351648
11/4/2015,50.66373626
11/5/2015,47.68351648
11/6/2015,35.76263736
11/7/2015,35.76263736
11/8/2015,67.55164835
11/9/2015,54.63736264
11/10/2015,54.63736264
11/11/2015,63.57802198
11/12/2015,49.67032967
11/13/2015,43.70989011
11/14/2015,23.84175824
11/15/2015,59.6043956
11/16/2015,30.7956044
11/17/2015,36.75604396
11/18/2015,37.74945055
11/19/2015,37.74945055
11/20/2015,28.80879121
11/21/2015,59.6043956
11/22/2015,51.65714286
11/23/2015,40.72967033
11/24/2015,54.63736264
11/25/2015,23.84175824
11/26/2015,35.76263736
11/27/2015,32.78241758
11/28/2015,36.75604396
11/29/2015,43.70989011
11/30/2015,32.78241758
12/1/2015,50.66373626
12/2/2015,65.56483516
12/3/2015,72.51868132
12/4/2015,67.55164835
12/5/2015,36.75604396
12/6/2015,36.75604396
12/7/2015,44.7032967
12/8/2015,58.61098901
12/9/2015,60.5978022
12/10/2015,48.67692308
12/11/2015,57.61758242
12/12/2015,69.53846154
12/13/2015,31.78901099
12/14/2015,53.64395604
12/15/2015,45.6967033
12/16/2015,45.6967033
12/17/2015,39.73626374
12/18/2015,30.7956044
12/19/2015,50.66373626
12/20/2015,63.57802198
12/21/2015,43.70989011
12/22/2015,48.67692308
12/23/2015,31.78901099
12/24/2015,25.82857143
12/25/2015,18.87472527
12/26/2015,64.57142857
12/27/2015,63.57802198
12/28/2015,77.48571429
12/29/2015,52.65054945
12/30/2015,53.64395604
12/31/2015,50.66373626
1/1/2016,46.69010989
1/2/2016,43.70989011
1/3/2016,24.83516484
1/4/2016,44.7032967
1/5/2016,40.72967033
1/6/2016,48.67692308
1/7/2016,62.58461538
1/8/2016,91.39340659
1/9/2016,28.80879121
1/10/2016,40.72967033
1/11/2016,67.55164835
1/12/2016,67.55164835
1/13/2016,46.69010989
1/14/2016,32.78241758
1/15/2016,37.74945055
1/16/2016,41.72307692
1/17/2016,40.72967033
1/18/2016,47.68351648
1/19/2016,32.78241758
1/20/2016,43.70989011
1/21/2016,79.47252747
1/22/2016,33.77582418
1/23/2016,36.75604396
1/24/2016,60.5978022
1/25/2016,64.57142857
1/26/2016,42.71648352
1/27/2016,42.71648352
1/28/2016,61.59120879
1/29/2016,78.47912088
1/30/2016,58.61098901
1/31/2016,32.78241758
2/1/2016,60.5978022
2/2/2016,67.55164835
2/3/2016,53.64395604
2/4/2016,65.56483516
2/5/2016,52.65054945
2/6/2016,53.64395604
2/7/2016,49.67032967
2/8/2016,47.68351648
2/9/2016,46.69010989
2/10/2016,63.57802198
2/11/2016,65.56483516
2/12/2016,66.55824176
2/13/2016,72.51868132
2/14/2016,48.67692308
2/15/2016,68.54505495
2/16/2016,80.46593407
2/17/2016,31.78901099
2/18/2016,38.74285714
2/19/2016,44.7032967
2/20/2016,73.51208791
2/21/2016,56.62417582
2/22/2016,63.57802198
2/23/2016,38.74285714
2/24/2016,88.41318681
2/25/2016,49.67032967
2/26/2016,52.65054945
2/27/2016,39.73626374
2/28/2016,92.38681319
2/29/2016,51.65714286
3/1/2016,48.57269155
3/2/2016,80.39617912
3/3/2016,50.24761195
3/4/2016,33.49840797
3/5/2016,72.02157713
3/6/2016,55.27237315
3/7/2016,98.82030351
3/8/2016,68.67173633
3/9/2016,85.42094032
3/10/2016,75.37141793
3/11/2016,66.99681594
3/12/2016,83.74601992
3/13/2016,48.57269155
3/14/2016,63.64697514
3/15/2016,92.12062191
3/16/2016,82.07109952
3/17/2016,50.24761195
3/18/2016,63.64697514
3/19/2016,50.24761195
3/20/2016,73.69649753
3/21/2016,46.89777116
3/22/2016,72.02157713
3/23/2016,90.44570151
3/24/2016,72.02157713
3/25/2016,68.67173633
3/26/2016,41.87300996
3/27/2016,46.89777116
3/28/2016,73.69649753
3/29/2016,70.34665673
3/30/2016,66.99681594
3/31/2016,82.07109952
4/1/2016,73.69649753
4/2/2016,60.29713434
4/3/2016,75.37141793
4/4/2016,72.02157713
4/5/2016,75.37141793
4/6/2016,87.09586072
4/7/2016,65.32189554
4/8/2016,80.39617912
4/9/2016,88.77078112
4/10/2016,70.34665673
4/11/2016,75.37141793
4/12/2016,61.97205474
4/13/2016,85.42094032
4/14/2016,48.57269155
4/15/2016,58.62221394
4/16/2016,68.67173633
4/17/2016,58.62221394
4/18/2016,61.97205474
4/19/2016,73.69649753
4/20/2016,43.54793036
4/21/2016,33.49840797
4/22/2016,35.17332837
4/23/2016,63.64697514
4/24/2016,66.99681594
4/25/2016,43.54793036
4/26/2016,56.94729355
4/27/2016,51.92253235
