DATE		,	COUNT
13/03/2009	,	0
14/03/2009	,	0
15/03/2009	,	0
16/03/2009	,	0
17/03/2009	,	0
18/03/2009	,	0
19/03/2009	,	0
20/03/2009	,	0
21/03/2009	,	0
22/03/2009	,	0
23/03/2009	,	0
24/03/2009	,	0
25/03/2009	,	0
26/03/2009	,	0
27/03/2009	,	0
28/03/2009	,	0
29/03/2009	,	0
30/03/2009	,	0
31/03/2009	,	0
01/04/2009	,	0
02/04/2009	,	0
03/04/2009	,	0
04/04/2009	,	0
05/04/2009	,	0
06/04/2009	,	0
07/04/2009	,	0
08/04/2009	,	0
09/04/2009	,	0
10/04/2009	,	0
11/04/2009	,	0
12/04/2009	,	0
13/04/2009	,	0
14/04/2009	,	0
15/04/2009	,	0
16/04/2009	,	0
17/04/2009	,	0
18/04/2009	,	0
19/04/2009	,	0
20/04/2009	,	0
21/04/2009	,	0
22/04/2009	,	0
23/04/2009	,	0
24/04/2009	,	0
25/04/2009	,	0
26/04/2009	,	0
27/04/2009	,	0
28/04/2009	,	0
29/04/2009	,	0
30/04/2009	,	0
01/05/2009	,	0
02/05/2009	,	0
03/05/2009	,	0
04/05/2009	,	0
05/05/2009	,	0
06/05/2009	,	0
07/05/2009	,	0
08/05/2009	,	0
09/05/2009	,	0
10/05/2009	,	0
11/05/2009	,	0
12/05/2009	,	0
13/05/2009	,	0
14/05/2009	,	0
15/05/2009	,	0
16/05/2009	,	0
17/05/2009	,	0
18/05/2009	,	0
19/05/2009	,	0
20/05/2009	,	0
21/05/2009	,	0
22/05/2009	,	0
23/05/2009	,	0
24/05/2009	,	0
25/05/2009	,	0
26/05/2009	,	0
27/05/2009	,	0
28/05/2009	,	0
29/05/2009	,	0
30/05/2009	,	0
31/05/2009	,	0
01/06/2009	,	0
02/06/2009	,	0
03/06/2009	,	0
04/06/2009	,	0
05/06/2009	,	0
06/06/2009	,	0
07/06/2009	,	0
08/06/2009	,	0
09/06/2009	,	0
10/06/2009	,	0
11/06/2009	,	0
12/06/2009	,	0
13/06/2009	,	0
14/06/2009	,	0
15/06/2009	,	0
16/06/2009	,	0
17/06/2009	,	0
18/06/2009	,	0
19/06/2009	,	0
20/06/2009	,	0
21/06/2009	,	0
22/06/2009	,	0
23/06/2009	,	0
24/06/2009	,	90
25/06/2009	,	0
26/06/2009	,	0
27/06/2009	,	0
28/06/2009	,	0
29/06/2009	,	0
30/06/2009	,	0
01/07/2009	,	0
02/07/2009	,	0
03/07/2009	,	0
04/07/2009	,	0
05/07/2009	,	0
06/07/2009	,	0
07/07/2009	,	0
08/07/2009	,	0
09/07/2009	,	0
10/07/2009	,	0
11/07/2009	,	0
12/07/2009	,	0
13/07/2009	,	0
14/07/2009	,	0
15/07/2009	,	0
16/07/2009	,	0
17/07/2009	,	0
18/07/2009	,	0
19/07/2009	,	0
20/07/2009	,	0
21/07/2009	,	0
22/07/2009	,	0
23/07/2009	,	0
24/07/2009	,	0
25/07/2009	,	0
26/07/2009	,	0
27/07/2009	,	0
28/07/2009	,	0
29/07/2009	,	0
30/07/2009	,	0
31/07/2009	,	0
01/08/2009	,	0
02/08/2009	,	0
03/08/2009	,	0
04/08/2009	,	0
05/08/2009	,	0
06/08/2009	,	0
07/08/2009	,	0
08/08/2009	,	0
09/08/2009	,	0
10/08/2009	,	0
11/08/2009	,	0
12/08/2009	,	0
13/08/2009	,	0
14/08/2009	,	0
15/08/2009	,	0
16/08/2009	,	0
17/08/2009	,	0
18/08/2009	,	0
19/08/2009	,	0
20/08/2009	,	0
21/08/2009	,	0
22/08/2009	,	0
23/08/2009	,	0
24/08/2009	,	0
25/08/2009	,	0
26/08/2009	,	0
27/08/2009	,	0
28/08/2009	,	0
29/08/2009	,	0
30/08/2009	,	0
31/08/2009	,	0
01/09/2009	,	0
02/09/2009	,	0
03/09/2009	,	0
04/09/2009	,	0
05/09/2009	,	0
06/09/2009	,	0
07/09/2009	,	0
08/09/2009	,	0
09/09/2009	,	0
10/09/2009	,	0
11/09/2009	,	0
12/09/2009	,	0
13/09/2009	,	0
14/09/2009	,	0
15/09/2009	,	0
16/09/2009	,	0
17/09/2009	,	0
18/09/2009	,	0
19/09/2009	,	0
20/09/2009	,	0
21/09/2009	,	0
22/09/2009	,	0
23/09/2009	,	0
24/09/2009	,	0
25/09/2009	,	0
26/09/2009	,	0
27/09/2009	,	0
28/09/2009	,	0
29/09/2009	,	0
30/09/2009	,	0
01/10/2009	,	0
02/10/2009	,	0
03/10/2009	,	0
04/10/2009	,	0
05/10/2009	,	0
06/10/2009	,	0
07/10/2009	,	0
08/10/2009	,	0
09/10/2009	,	0
10/10/2009	,	0
11/10/2009	,	0
12/10/2009	,	0
13/10/2009	,	0
14/10/2009	,	0
15/10/2009	,	0
16/10/2009	,	0
17/10/2009	,	0
18/10/2009	,	0
19/10/2009	,	0
20/10/2009	,	0
21/10/2009	,	0
22/10/2009	,	0
23/10/2009	,	0
24/10/2009	,	0
25/10/2009	,	0
26/10/2009	,	0
27/10/2009	,	0
28/10/2009	,	0
29/10/2009	,	0
30/10/2009	,	0
31/10/2009	,	0
01/11/2009	,	0
02/11/2009	,	0
03/11/2009	,	0
04/11/2009	,	0
05/11/2009	,	0
06/11/2009	,	0
07/11/2009	,	0
08/11/2009	,	0
09/11/2009	,	0
10/11/2009	,	0
11/11/2009	,	80
12/11/2009	,	0
13/11/2009	,	0
14/11/2009	,	0
15/11/2009	,	0
16/11/2009	,	0
17/11/2009	,	0
18/11/2009	,	0
19/11/2009	,	0
20/11/2009	,	0
21/11/2009	,	0
22/11/2009	,	0
23/11/2009	,	0
24/11/2009	,	76.66666667
25/11/2009	,	0
26/11/2009	,	0
27/11/2009	,	0
28/11/2009	,	106.6666667
29/11/2009	,	0
30/11/2009	,	0
01/12/2009	,	0
02/12/2009	,	0
03/12/2009	,	0
04/12/2009	,	0
05/12/2009	,	0
06/12/2009	,	0
07/12/2009	,	0
08/12/2009	,	0
09/12/2009	,	0
10/12/2009	,	0
11/12/2009	,	0
12/12/2009	,	0
13/12/2009	,	0
14/12/2009	,	0
15/12/2009	,	0
16/12/2009	,	0
17/12/2009	,	0
18/12/2009	,	0
19/12/2009	,	0
20/12/2009	,	0
21/12/2009	,	166.6666667
22/12/2009	,	0
23/12/2009	,	0
24/12/2009	,	0
25/12/2009	,	0
26/12/2009	,	0
27/12/2009	,	0
28/12/2009	,	0
29/12/2009	,	0
30/12/2009	,	0
31/12/2009	,	0
01/01/2010	,	0
02/01/2010	,	0
03/01/2010	,	0
04/01/2010	,	0
05/01/2010	,	0
06/01/2010	,	0
07/01/2010	,	75
08/01/2010	,	0
09/01/2010	,	0
10/01/2010	,	0
11/01/2010	,	0
12/01/2010	,	0
13/01/2010	,	0
14/01/2010	,	0
15/01/2010	,	0
16/01/2010	,	0
17/01/2010	,	0
18/01/2010	,	0
19/01/2010	,	0
20/01/2010	,	0
21/01/2010	,	0
22/01/2010	,	0
23/01/2010	,	0
24/01/2010	,	0
25/01/2010	,	0
26/01/2010	,	0
27/01/2010	,	0
28/01/2010	,	75
29/01/2010	,	0
30/01/2010	,	0
 	,	0
01/02/2010	,	0
02/02/2010	,	0
03/02/2010	,	0
04/02/2010	,	0
05/02/2010	,	0
06/02/2010	,	0
07/02/2010	,	0
08/02/2010	,	0
09/02/2010	,	0
10/02/2010	,	0
11/02/2010	,	0
12/02/2010	,	0
13/02/2010	,	0
14/02/2010	,	0
15/02/2010	,	75
16/02/2010	,	0
17/02/2010	,	0
18/02/2010	,	0
19/02/2010	,	0
20/02/2010	,	0
21/02/2010	,	0
22/02/2010	,	0
23/02/2010	,	0
24/02/2010	,	0
25/02/2010	,	139.2857143
26/02/2010	,	0
27/02/2010	,	0
28/02/2010	,	0
01/03/2010	,	75
02/03/2010	,	0
03/03/2010	,	0
04/03/2010	,	0
05/03/2010	,	0
06/03/2010	,	0
07/03/2010	,	0
08/03/2010	,	0
09/03/2010	,	0
10/03/2010	,	75
11/03/2010	,	0
12/03/2010	,	0
13/03/2010	,	0
14/03/2010	,	0
15/03/2010	,	0
16/03/2010	,	0
17/03/2010	,	0
18/03/2010	,	150
19/03/2010	,	0
20/03/2010	,	0
21/03/2010	,	0
22/03/2010	,	0
23/03/2010	,	0
24/03/2010	,	75
25/03/2010	,	0
26/03/2010	,	75
27/03/2010	,	0
28/03/2010	,	0
29/03/2010	,	75
30/03/2010	,	0
31/03/2010	,	0
01/04/2010	,	0
02/04/2010	,	0
03/04/2010	,	0
04/04/2010	,	0
05/04/2010	,	0
06/04/2010	,	0
07/04/2010	,	0
08/04/2010	,	0
09/04/2010	,	75
10/04/2010	,	0
11/04/2010	,	0
12/04/2010	,	0
13/04/2010	,	0
14/04/2010	,	75
15/04/2010	,	0
16/04/2010	,	0
17/04/2010	,	0
18/04/2010	,	96.42857143
19/04/2010	,	0
20/04/2010	,	0
21/04/2010	,	0
22/04/2010	,	139.2857143
23/04/2010	,	0
24/04/2010	,	0
25/04/2010	,	0
26/04/2010	,	0
27/04/2010	,	0
28/04/2010	,	75
29/04/2010	,	0
30/04/2010	,	0
01/05/2010	,	0
02/05/2010	,	0
03/05/2010	,	0
04/05/2010	,	0
05/05/2010	,	0
06/05/2010	,	0
07/05/2010	,	0
08/05/2010	,	0
09/05/2010	,	0
10/05/2010	,	0
11/05/2010	,	0
12/05/2010	,	75
13/05/2010	,	0
14/05/2010	,	0
15/05/2010	,	0
16/05/2010	,	0
17/05/2010	,	0
18/05/2010	,	0
19/05/2010	,	0
20/05/2010	,	0
21/05/2010	,	0
22/05/2010	,	0
23/05/2010	,	0
24/05/2010	,	0
25/05/2010	,	214.2857143
26/05/2010	,	75
27/05/2010	,	214.2857143
28/05/2010	,	75
29/05/2010	,	0
30/05/2010	,	0
31/05/2010	,	0
01/06/2010	,	0
02/06/2010	,	0
03/06/2010	,	75
04/06/2010	,	75
05/06/2010	,	0
06/06/2010	,	0
07/06/2010	,	75
08/06/2010	,	0
09/06/2010	,	75
10/06/2010	,	75
11/06/2010	,	0
12/06/2010	,	96.42857143
13/06/2010	,	0
14/06/2010	,	0
15/06/2010	,	0
16/06/2010	,	0
17/06/2010	,	0
18/06/2010	,	0
19/06/2010	,	96.42857143
20/06/2010	,	0
21/06/2010	,	0
22/06/2010	,	0
23/06/2010	,	0
24/06/2010	,	75
25/06/2010	,	0
26/06/2010	,	96.42857143
27/06/2010	,	96.42857143
28/06/2010	,	0
29/06/2010	,	214.2857143
30/06/2010	,	0
01/07/2010	,	0
02/07/2010	,	0
03/07/2010	,	0
04/07/2010	,	0
05/07/2010	,	0
06/07/2010	,	0
07/07/2010	,	0
08/07/2010	,	0
09/07/2010	,	0
10/07/2010	,	96.42857143
11/07/2010	,	278.5714286
12/07/2010	,	1071.428571
13/07/2010	,	535.7142857
14/07/2010	,	471.4285714
15/07/2010	,	546.4285714
16/07/2010	,	289.2857143
17/07/2010	,	364.2857143
18/07/2010	,	0
19/07/2010	,	203.5714286
20/07/2010	,	203.5714286
21/07/2010	,	139.2857143
22/07/2010	,	417.8571429
23/07/2010	,	75
24/07/2010	,	182.1428571
25/07/2010	,	85.71428571
26/07/2010	,	64.28571429
27/07/2010	,	139.2857143
28/07/2010	,	139.2857143
29/07/2010	,	139.2857143
30/07/2010	,	75
31/07/2010	,	85.71428571
01/08/2010	,	0
02/08/2010	,	201.5873016
03/08/2010	,	134.3915344
04/08/2010	,	67.1957672
05/08/2010	,	0
06/08/2010	,	134.3915344
07/08/2010	,	167.989418
08/08/2010	,	0
09/08/2010	,	201.5873016
10/08/2010	,	134.3915344
11/08/2010	,	0
12/08/2010	,	0
13/08/2010	,	134.3915344
14/08/2010	,	0
15/08/2010	,	100.7936508
16/08/2010	,	67.1957672
17/08/2010	,	134.3915344
18/08/2010	,	0
19/08/2010	,	134.3915344
20/08/2010	,	134.3915344
21/08/2010	,	167.989418
22/08/2010	,	100.7936508
23/08/2010	,	134.3915344
24/08/2010	,	67.1957672
25/08/2010	,	67.1957672
26/08/2010	,	0
27/08/2010	,	201.5873016
28/08/2010	,	167.989418
29/08/2010	,	0
30/08/2010	,	67.1957672
31/08/2010	,	0
01/09/2010	,	201.5873016
02/09/2010	,	134.3915344
03/09/2010	,	67.1957672
04/09/2010	,	268.7830688
05/09/2010	,	100.7936508
06/09/2010	,	134.3915344
07/09/2010	,	0
08/09/2010	,	0
09/09/2010	,	67.1957672
10/09/2010	,	67.1957672
11/09/2010	,	0
12/09/2010	,	67.1957672
13/09/2010	,	235.1851852
14/09/2010	,	0
15/09/2010	,	134.3915344
16/09/2010	,	67.1957672
17/09/2010	,	134.3915344
18/09/2010	,	167.989418
19/09/2010	,	67.1957672
20/09/2010	,	201.5873016
21/09/2010	,	235.1851852
22/09/2010	,	134.3915344
23/09/2010	,	67.1957672
24/09/2010	,	134.3915344
25/09/2010	,	167.989418
26/09/2010	,	0
27/09/2010	,	67.1957672
28/09/2010	,	134.3915344
29/09/2010	,	0
30/09/2010	,	134.3915344
01/10/2010	,	201.5873016
02/10/2010	,	167.989418
03/10/2010	,	0
04/10/2010	,	201.5873016
05/10/2010	,	67.1957672
06/10/2010	,	67.1957672
07/10/2010	,	67.1957672
08/10/2010	,	134.3915344
09/10/2010	,	0
10/10/2010	,	235.1851852
11/10/2010	,	0
12/10/2010	,	67.1957672
13/10/2010	,	134.3915344
14/10/2010	,	67.1957672
15/10/2010	,	201.5873016
16/10/2010	,	0
17/10/2010	,	167.989418
18/10/2010	,	0
19/10/2010	,	134.3915344
20/10/2010	,	134.3915344
21/10/2010	,	134.3915344
22/10/2010	,	201.5873016
23/10/2010	,	235.1851852
24/10/2010	,	0
25/10/2010	,	134.3915344
26/10/2010	,	0
27/10/2010	,	67.1957672
28/10/2010	,	67.1957672
29/10/2010	,	67.1957672
30/10/2010	,	67.1957672
31/10/2010	,	0
01/11/2010	,	67.1957672
02/11/2010	,	0
03/11/2010	,	67.1957672
04/11/2010	,	67.1957672
05/11/2010	,	0
06/11/2010	,	0
07/11/2010	,	67.1957672
08/11/2010	,	67.1957672
09/11/2010	,	100.7936508
10/11/2010	,	100.7936508
11/11/2010	,	436.7724868
12/11/2010	,	67.1957672
13/11/2010	,	67.1957672
14/11/2010	,	67.1957672
15/11/2010	,	369.5767196
16/11/2010	,	67.1957672
17/11/2010	,	167.989418
18/11/2010	,	167.989418
19/11/2010	,	67.1957672
20/11/2010	,	235.1851852
21/11/2010	,	67.1957672
22/11/2010	,	100.7936508
23/11/2010	,	67.1957672
24/11/2010	,	100.7936508
25/11/2010	,	134.3915344
26/11/2010	,	369.5767196
27/11/2010	,	235.1851852
28/11/2010	,	67.1957672
29/11/2010	,	67.1957672
30/11/2010	,	67.1957672
01/12/2010	,	335.978836
02/12/2010	,	167.989418
03/12/2010	,	134.3915344
04/12/2010	,	302.3809524
05/12/2010	,	268.7830688
06/12/2010	,	167.989418
07/12/2010	,	335.978836
08/12/2010	,	235.1851852
09/12/2010	,	167.989418
10/12/2010	,	235.1851852
11/12/2010	,	235.1851852
12/12/2010	,	1142.328042
13/12/2010	,	503.968254
14/12/2010	,	302.3809524
15/12/2010	,	302.3809524
16/12/2010	,	302.3809524
17/12/2010	,	302.3809524
18/12/2010	,	302.3809524
19/12/2010	,	470.3703704
20/12/2010	,	369.5767196
21/12/2010	,	369.5767196
22/12/2010	,	67.1957672
23/12/2010	,	470.3703704
24/12/2010	,	470.3703704
25/12/2010	,	268.7830688
26/12/2010	,	470.3703704
27/12/2010	,	201.5873016
28/12/2010	,	67.1957672
29/12/2010	,	268.7830688
30/12/2010	,	537.5661376
31/12/2010	,	470.3703704
01/01/2011	,	268.7830688
02/01/2011	,	302.3809524
03/01/2011	,	134.3915344
04/01/2011	,	100.7936508
05/01/2011	,	470.3703704
06/01/2011	,	369.5767196
07/01/2011	,	369.5767196
08/01/2011	,	268.7830688
09/01/2011	,	134.3915344
10/01/2011	,	268.7830688
11/01/2011	,	369.5767196
12/01/2011	,	100.7936508
13/01/2011	,	403.1746032
14/01/2011	,	100.7936508
15/01/2011	,	134.3915344
16/01/2011	,	201.5873016
17/01/2011	,	403.1746032
18/01/2011	,	369.5767196
19/01/2011	,	369.5767196
20/01/2011	,	235.1851852
21/01/2011	,	335.978836
22/01/2011	,	67.1957672
23/01/2011	,	268.7830688
24/01/2011	,	100.7936508
25/01/2011	,	201.5873016
26/01/2011	,	235.1851852
27/01/2011	,	67.1957672
28/01/2011	,	67.1957672
29/01/2011	,	134.3915344
30/01/2011	,	302.3809524
31/01/2011	,	369.5767196
01/02/2011	,	268.7830688
02/02/2011	,	167.989418
03/02/2011	,	167.989418
04/02/2011	,	268.7830688
05/02/2011	,	268.7830688
06/02/2011	,	134.3915344
07/02/2011	,	369.5767196
08/02/2011	,	268.7830688
09/02/2011	,	470.3703704
10/02/2011	,	2385.449735
11/02/2011	,	1881.481481
12/02/2011	,	1243.121693
13/02/2011	,	1377.513228
14/02/2011	,	1175.925926
15/02/2011	,	671.957672
16/02/2011	,	772.7513228
17/02/2011	,	1545.502646
18/02/2011	,	1579.100529
19/02/2011	,	1511.904762
20/02/2011	,	907.1428571
21/02/2011	,	839.9470899
22/02/2011	,	1411.111111
23/02/2011	,	671.957672
24/02/2011	,	1175.925926
25/02/2011	,	940.7407407
26/02/2011	,	772.7513228
27/02/2011	,	1175.925926
28/02/2011	,	974.3386243
01/03/2011	,	927.7470841
02/03/2011	,	927.7470841
03/03/2011	,	618.4980561
04/03/2011	,	927.7470841
05/03/2011	,	618.4980561
06/03/2011	,	618.4980561
07/03/2011	,	1236.996112
08/03/2011	,	927.7470841
09/03/2011	,	618.4980561
10/03/2011	,	618.4980561
11/03/2011	,	618.4980561
12/03/2011	,	618.4980561
13/03/2011	,	618.4980561
14/03/2011	,	309.249028
15/03/2011	,	618.4980561
16/03/2011	,	618.4980561
17/03/2011	,	618.4980561
18/03/2011	,	618.4980561
19/03/2011	,	154.624514
20/03/2011	,	618.4980561
21/03/2011	,	1546.24514
22/03/2011	,	927.7470841
23/03/2011	,	3401.739308
24/03/2011	,	1855.494168
25/03/2011	,	927.7470841
26/03/2011	,	1236.996112
27/03/2011	,	927.7470841
28/03/2011	,	927.7470841
29/03/2011	,	1236.996112
30/03/2011	,	618.4980561
31/03/2011	,	927.7470841
01/04/2011	,	927.7470841
02/04/2011	,	618.4980561
03/04/2011	,	618.4980561
04/04/2011	,	927.7470841
05/04/2011	,	618.4980561
06/04/2011	,	1236.996112
07/04/2011	,	1236.996112
08/04/2011	,	618.4980561
09/04/2011	,	927.7470841
10/04/2011	,	1236.996112
11/04/2011	,	618.4980561
12/04/2011	,	1236.996112
13/04/2011	,	618.4980561
14/04/2011	,	1236.996112
15/04/2011	,	927.7470841
16/04/2011	,	1855.494168
17/04/2011	,	1855.494168
18/04/2011	,	2164.743196
19/04/2011	,	1546.24514
20/04/2011	,	1236.996112
21/04/2011	,	1236.996112
22/04/2011	,	1236.996112
23/04/2011	,	1546.24514
24/04/2011	,	1236.996112
25/04/2011	,	1546.24514
26/04/2011	,	2164.743196
27/04/2011	,	1855.494168
28/04/2011	,	2164.743196
29/04/2011	,	2473.992224
30/04/2011	,	2473.992224
01/05/2011	,	2473.992224
02/05/2011	,	2164.743196
03/05/2011	,	1855.494168
04/05/2011	,	1236.996112
05/05/2011	,	2164.743196
06/05/2011	,	2473.992224
07/05/2011	,	1546.24514
08/05/2011	,	2473.992224
09/05/2011	,	4020.237364
10/05/2011	,	2783.241252
11/05/2011	,	3092.49028
12/05/2011	,	3092.49028
13/05/2011	,	2783.241252
14/05/2011	,	3092.49028
15/05/2011	,	4020.237364
16/05/2011	,	13297.70821
17/05/2011	,	10205.21793
18/05/2011	,	8349.723757
19/05/2011	,	14534.70432
20/05/2011	,	13916.20626
21/05/2011	,	8658.972785
22/05/2011	,	7112.727645
23/05/2011	,	8968.221813
24/05/2011	,	9277.470841
25/05/2011	,	14843.95335
26/05/2011	,	8968.221813
27/05/2011	,	7731.225701
28/05/2011	,	8968.221813
29/05/2011	,	8658.972785
30/05/2011	,	8349.723757
31/05/2011	,	19482.68877
01/06/2011	,	17008.69654
02/06/2011	,	19173.43974
03/06/2011	,	18245.69265
04/06/2011	,	18245.69265
05/06/2011	,	18554.94168
06/06/2011	,	19791.93779
07/06/2011	,	15771.70043
08/06/2011	,	23502.92613
09/06/2011	,	25049.17127
10/06/2011	,	21956.68099
11/06/2011	,	29069.40864
12/06/2011	,	30924.9028
13/06/2011	,	24430.67321
14/06/2011	,	23502.92613
15/06/2011	,	24739.92224
16/06/2011	,	28450.91058
17/06/2011	,	24121.42419
18/06/2011	,	22884.42807
19/06/2011	,	24739.92224
20/06/2011	,	30615.65378
21/06/2011	,	21647.43196
22/06/2011	,	22575.17905
23/06/2011	,	18245.69265
24/06/2011	,	14225.45529
25/06/2011	,	12679.21015
26/06/2011	,	15771.70043
27/06/2011	,	13606.95723
28/06/2011	,	12679.21015
29/06/2011	,	11442.21404
30/06/2011	,	11751.46307
01/07/2011	,	9586.719869
02/07/2011	,	10514.46695
03/07/2011	,	10205.21793
04/07/2011	,	10205.21793
05/07/2011	,	9586.719869
06/07/2011	,	8658.972785
07/07/2011	,	15462.4514
08/07/2011	,	8968.221813
09/07/2011	,	9277.470841
10/07/2011	,	9277.470841
11/07/2011	,	8349.723757
12/07/2011	,	7112.727645
13/07/2011	,	9277.470841
14/07/2011	,	12369.96112
15/07/2011	,	7731.225701
16/07/2011	,	8658.972785
17/07/2011	,	8658.972785
18/07/2011	,	8968.221813
19/07/2011	,	10205.21793
20/07/2011	,	8658.972785
21/07/2011	,	7731.225701
22/07/2011	,	5875.731533
23/07/2011	,	6494.229589
24/07/2011	,	7112.727645
25/07/2011	,	7421.976673
26/07/2011	,	9586.719869
27/07/2011	,	8040.474729
28/07/2011	,	7731.225701
29/07/2011	,	7731.225701
30/07/2011	,	7112.727645
31/07/2011	,	8349.723757
01/08/2011	,	6803.478617
02/08/2011	,	7112.727645
03/08/2011	,	10823.71598
04/08/2011	,	7731.225701
05/08/2011	,	9586.719869
06/08/2011	,	9277.470841
07/08/2011	,	11751.46307
08/08/2011	,	8658.972785
09/08/2011	,	8658.972785
10/08/2011	,	6184.980561
11/08/2011	,	6494.229589
12/08/2011	,	6803.478617
13/08/2011	,	6803.478617
14/08/2011	,	6803.478617
15/08/2011	,	6803.478617
16/08/2011	,	7731.225701
17/08/2011	,	8658.972785
18/08/2011	,	7112.727645
19/08/2011	,	7731.225701
20/08/2011	,	6494.229589
21/08/2011	,	9586.719869
22/08/2011	,	8349.723757
23/08/2011	,	5875.731533
24/08/2011	,	8968.221813
25/08/2011	,	7112.727645
26/08/2011	,	6494.229589
27/08/2011	,	8349.723757
28/08/2011	,	7421.976673
29/08/2011	,	6184.980561
30/08/2011	,	5875.731533
31/08/2011	,	6494.229589
01/09/2011	,	6803.478617
02/09/2011	,	5875.731533
03/09/2011	,	5566.482505
04/09/2011	,	6184.980561
05/09/2011	,	6494.229589
06/09/2011	,	6494.229589
07/09/2011	,	7112.727645
08/09/2011	,	6494.229589
09/09/2011	,	7421.976673
10/09/2011	,	7112.727645
11/09/2011	,	6803.478617
12/09/2011	,	6184.980561
13/09/2011	,	4638.735421
14/09/2011	,	5257.233477
15/09/2011	,	5257.233477
16/09/2011	,	5257.233477
17/09/2011	,	5875.731533
18/09/2011	,	5875.731533
19/09/2011	,	4947.984449
20/09/2011	,	5566.482505
21/09/2011	,	5257.233477
22/09/2011	,	5566.482505
23/09/2011	,	4638.735421
24/09/2011	,	4329.486392
25/09/2011	,	4947.984449
26/09/2011	,	4947.984449
27/09/2011	,	4329.486392
28/09/2011	,	3710.988336
29/09/2011	,	4020.237364
30/09/2011	,	5257.233477
01/10/2011	,	4290.868575
02/10/2011	,	4536.061065
03/10/2011	,	3677.88735
04/10/2011	,	4781.253555
05/10/2011	,	4781.253555
06/10/2011	,	5271.638535
07/10/2011	,	4168.27233
08/10/2011	,	5271.638535
09/10/2011	,	5762.023515
10/10/2011	,	3677.88735
11/10/2011	,	4045.676085
12/10/2011	,	3432.69486
13/10/2011	,	3800.483595
14/10/2011	,	2819.713635
15/10/2011	,	3310.098615
16/10/2011	,	3677.88735
17/10/2011	,	3923.07984
18/10/2011	,	6129.81225
19/10/2011	,	5271.638535
20/10/2011	,	4168.27233
21/10/2011	,	3432.69486
22/10/2011	,	3187.50237
23/10/2011	,	3923.07984
24/10/2011	,	3677.88735
25/10/2011	,	4290.868575
26/10/2011	,	3555.291105
27/10/2011	,	2942.30988
28/10/2011	,	3064.906125
29/10/2011	,	3064.906125
30/10/2011	,	3187.50237
31/10/2011	,	2574.521145
01/11/2011	,	6620.19723
02/11/2011	,	3677.88735
03/11/2011	,	3187.50237
04/11/2011	,	2942.30988
05/11/2011	,	2574.521145
06/11/2011	,	3064.906125
07/11/2011	,	2084.136165
08/11/2011	,	2819.713635
09/11/2011	,	3064.906125
10/11/2011	,	2206.73241
11/11/2011	,	2451.9249
12/11/2011	,	2819.713635
13/11/2011	,	2451.9249
14/11/2011	,	3432.69486
15/11/2011	,	3187.50237
16/11/2011	,	2574.521145
17/11/2011	,	3432.69486
18/11/2011	,	2697.11739
19/11/2011	,	2819.713635
20/11/2011	,	2329.328655
21/11/2011	,	2329.328655
22/11/2011	,	2206.73241
23/11/2011	,	2574.521145
24/11/2011	,	2329.328655
25/11/2011	,	2084.136165
26/11/2011	,	3432.69486
27/11/2011	,	2819.713635
28/11/2011	,	2942.30988
29/11/2011	,	3677.88735
30/11/2011	,	3064.906125
01/12/2011	,	2697.11739
02/12/2011	,	2942.30988
03/12/2011	,	3310.098615
04/12/2011	,	3310.098615
05/12/2011	,	2084.136165
06/12/2011	,	2574.521145
07/12/2011	,	2574.521145
08/12/2011	,	1838.943675
09/12/2011	,	2206.73241
10/12/2011	,	2084.136165
11/12/2011	,	2206.73241
12/12/2011	,	3187.50237
13/12/2011	,	2084.136165
14/12/2011	,	2084.136165
15/12/2011	,	2329.328655
16/12/2011	,	1961.53992
17/12/2011	,	2329.328655
18/12/2011	,	2451.9249
19/12/2011	,	2206.73241
20/12/2011	,	2942.30988
21/12/2011	,	2574.521145
22/12/2011	,	3677.88735
23/12/2011	,	3555.291105
24/12/2011	,	2206.73241
25/12/2011	,	3187.50237
26/12/2011	,	2697.11739
27/12/2011	,	2819.713635
28/12/2011	,	2574.521145
29/12/2011	,	3064.906125
30/12/2011	,	3064.906125
31/12/2011	,	2942.30988
01/01/2012	,	2697.11739
02/01/2012	,	3064.906125
03/01/2012	,	2942.30988
04/01/2012	,	3800.483595
05/01/2012	,	4168.27233
06/01/2012	,	3310.098615
07/01/2012	,	3187.50237
08/01/2012	,	3555.291105
09/01/2012	,	3677.88735
10/01/2012	,	3555.291105
11/01/2012	,	3800.483595
12/01/2012	,	3800.483595
13/01/2012	,	2697.11739
14/01/2012	,	3064.906125
15/01/2012	,	3555.291105
16/01/2012	,	12259.6245
17/01/2012	,	7110.58221
18/01/2012	,	4903.8498
19/01/2012	,	4781.253555
20/01/2012	,	4781.253555
21/01/2012	,	5149.04229
22/01/2012	,	4290.868575
23/01/2012	,	3555.291105
24/01/2012	,	3677.88735
25/01/2012	,	3677.88735
26/01/2012	,	3677.88735
27/01/2012	,	3064.906125
28/01/2012	,	3555.291105
29/01/2012	,	3923.07984
30/01/2012	,	3923.07984
31/01/2012	,	3310.098615
01/02/2012	,	3064.906125
02/02/2012	,	3800.483595
03/02/2012	,	4045.676085
04/02/2012	,	5149.04229
05/02/2012	,	3555.291105
06/02/2012	,	3187.50237
07/02/2012	,	2819.713635
08/02/2012	,	3187.50237
09/02/2012	,	3432.69486
10/02/2012	,	2574.521145
11/02/2012	,	2819.713635
12/02/2012	,	2942.30988
13/02/2012	,	2697.11739
