DATE,COUNT
10/7/2015,59.76525276
10/8/2015,71.2585706
10/9/2015,70.10923881
10/10/2015,54.01859384
10/11/2015,28.7332946
10/12/2015,63.21324811
10/13/2015,75.85589773
10/14/2015,67.81057525
10/15/2015,77.00522952
10/16/2015,55.16792562
10/17/2015,47.12260314
10/18/2015,57.46658919
10/19/2015,66.66124346
10/20/2015,78.1545613
10/21/2015,73.55723417
10/22/2015,83.90122022
10/23/2015,72.40790238
10/24/2015,49.42126671
10/25/2015,56.31725741
10/26/2015,82.75188844
10/27/2015,75.85589773
10/28/2015,90.79721092
10/29/2015,82.75188844
10/30/2015,79.30389309
10/31/2015,47.12260314
11/1/2015,44.82393957
11/2/2015,71.2585706
11/3/2015,89.64787914
11/4/2015,86.19988379
11/5/2015,83.90122022
11/6/2015,77.00522952
11/7/2015,89.64787914
11/8/2015,98.84253341
11/9/2015,102.2905288
11/10/2015,77.00522952
11/11/2015,90.79721092
11/12/2015,102.2905288
11/13/2015,73.55723417
11/14/2015,66.66124346
11/15/2015,81.60255665
11/16/2015,74.70656595
11/17/2015,79.30389309
11/18/2015,94.24520628
11/19/2015,103.4398605
11/20/2015,77.00522952
11/21/2015,64.3625799
11/22/2015,73.55723417
11/23/2015,94.24520628
11/24/2015,96.54386984
11/25/2015,80.45322487
11/26/2015,78.1545613
11/27/2015,63.21324811
11/28/2015,83.90122022
11/29/2015,60.91458454
11/30/2015,88.49854736
12/1/2015,91.94654271
12/2/2015,112.6345148
12/3/2015,98.84253341
12/4/2015,77.00522952
12/5/2015,70.10923881
12/6/2015,71.2585706
12/7/2015,98.84253341
12/8/2015,95.39453806
12/9/2015,106.8878559
12/10/2015,110.3358512
12/11/2015,114.9331784
12/12/2015,62.06391633
12/13/2015,72.40790238
12/14/2015,79.30389309
12/15/2015,111.485183
12/16/2015,83.90122022
12/17/2015,70.10923881
12/18/2015,86.19988379
12/19/2015,65.51191168
12/20/2015,54.01859384
12/21/2015,70.10923881
12/22/2015,70.10923881
12/23/2015,72.40790238
12/24/2015,70.10923881
12/25/2015,57.46658919
12/26/2015,51.71993027
12/27/2015,56.31725741
12/28/2015,83.90122022
12/29/2015,77.00522952
12/30/2015,64.3625799
12/31/2015,52.86926206
1/1/2016,39.07728065
1/2/2016,60.91458454
1/3/2016,56.31725741
1/4/2016,71.2585706
1/5/2016,51.71993027
1/6/2016,82.75188844
1/7/2016,80.45322487
1/8/2016,79.30389309
1/9/2016,59.76525276
1/10/2016,56.31725741
1/11/2016,77.00522952
1/12/2016,81.60255665
1/13/2016,79.30389309
1/14/2016,77.00522952
1/15/2016,110.3358512
1/16/2016,104.5891923
1/17/2016,83.90122022
1/18/2016,113.7838466
1/19/2016,102.2905288
1/20/2016,88.49854736
1/21/2016,104.5891923
1/22/2016,73.55723417
1/23/2016,58.61592098
1/24/2016,51.71993027
1/25/2016,78.1545613
1/26/2016,80.45322487
1/27/2016,94.24520628
1/28/2016,86.19988379
1/29/2016,72.40790238
1/30/2016,70.10923881
1/31/2016,51.71993027
2/1/2016,85.050552
2/2/2016,80.45322487
2/3/2016,78.1545613
2/4/2016,89.64787914
2/5/2016,88.49854736
2/6/2016,51.71993027
2/7/2016,54.01859384
2/8/2016,72.40790238
2/9/2016,85.050552
2/10/2016,108.0371877
2/11/2016,91.94654271
2/12/2016,91.94654271
2/13/2016,59.76525276
2/14/2016,64.3625799
2/15/2016,88.49854736
2/16/2016,94.24520628
2/17/2016,98.84253341
2/18/2016,91.94654271
2/19/2016,95.39453806
2/20/2016,90.79721092
2/21/2016,63.21324811
2/22/2016,95.39453806
2/23/2016,82.75188844
2/24/2016,83.90122022
2/25/2016,95.39453806
2/26/2016,86.19988379
2/27/2016,59.76525276
2/28/2016,63.21324811
2/29/2016,90.79721092
3/1/2016,81.0080747
3/2/2016,99.8729688
3/3/2016,102.0923681
3/4/2016,83.227474
3/5/2016,72.13047747
3/6/2016,83.227474
3/7/2016,103.2020678
3/8/2016,88.77597227
3/9/2016,90.99537158
3/10/2016,81.0080747
3/11/2016,85.44687331
3/12/2016,78.78867539
3/13/2016,63.25288024
3/14/2016,90.99537158
3/15/2016,110.9699653
3/16/2016,100.9826685
3/17/2016,89.88567192
3/18/2016,82.11777435
3/19/2016,52.15588371
3/20/2016,52.15588371
3/21/2016,94.32447054
3/22/2016,99.8729688
3/23/2016,94.32447054
3/24/2016,108.750566
3/25/2016,81.0080747
3/26/2016,77.67897574
3/27/2016,66.5819792
3/28/2016,65.47227955
3/29/2016,83.227474
3/30/2016,86.55657296
3/31/2016,88.77597227
4/1/2016,74.34987678
4/2/2016,69.91107816
4/3/2016,68.80137851
4/4/2016,66.5819792
4/5/2016,76.56927608
4/6/2016,106.5311667
4/7/2016,89.88567192
4/8/2016,88.77597227
4/9/2016,71.02077782
4/10/2016,58.81408163
4/11/2016,79.89837504
4/12/2016,88.77597227
4/13/2016,94.32447054
4/14/2016,64.3625799
4/15/2016,72.13047747
4/16/2016,67.69167886
4/17/2016,47.71708509
4/18/2016,78.78867539
4/19/2016,92.10507123
4/20/2016,77.67897574
4/21/2016,72.13047747
4/22/2016,64.3625799
4/23/2016,55.48498267
4/24/2016,66.5819792
4/25/2016,64.3625799
4/26/2016,73.24017712
4/27/2016,69.91107816
4/28/2016,83.227474
4/29/2016,73.24017712
4/30/2016,79.89837504
5/1/2016,44.38798613
5/2/2016,71.02077782
5/3/2016,72.13047747
5/4/2016,85.44687331
5/5/2016,69.91107816
5/6/2016,75.45957643
5/7/2016,47.71708509
5/8/2016,66.5819792
5/9/2016,75.45957643
5/10/2016,77.67897574
5/11/2016,59.92378128
5/12/2016,79.89837504
5/13/2016,78.78867539
5/14/2016,54.37528302
5/15/2016,75.45957643
5/16/2016,82.11777435
5/17/2016,86.55657296
5/18/2016,109.8602657
5/19/2016,74.34987678
5/20/2016,72.13047747
5/21/2016,53.26558336
5/22/2016,57.70438198
5/23/2016,71.02077782
5/24/2016,81.0080747
5/25/2016,86.55657296
5/26/2016,82.11777435
5/27/2016,75.45957643
5/28/2016,63.25288024
5/29/2016,63.25288024
5/30/2016,82.11777435
5/31/2016,102.0923681
6/1/2016,82.11777435
6/2/2016,94.32447054
6/3/2016,61.03348094
6/4/2016,57.70438198
6/5/2016,49.9364844
6/6/2016,82.11777435
6/7/2016,98.76326915
6/8/2016,76.56927608
6/9/2016,75.45957643
6/10/2016,65.47227955
6/11/2016,55.48498267
6/12/2016,56.59468232
6/13/2016,82.11777435
6/14/2016,63.25288024
6/15/2016,69.91107816
6/16/2016,83.227474
6/17/2016,90.99537158
6/18/2016,66.5819792
6/19/2016,52.15588371
6/20/2016,94.32447054
6/21/2016,79.89837504
6/22/2016,79.89837504
6/23/2016,72.13047747
6/24/2016,61.03348094
6/25/2016,74.34987678
6/26/2016,48.82678475
6/27/2016,65.47227955
6/28/2016,81.0080747
6/29/2016,85.44687331
6/30/2016,92.10507123
7/1/2016,73.24017712
7/2/2016,76.56927608
7/3/2016,65.47227955
7/4/2016,59.92378128
7/5/2016,76.56927608
7/6/2016,81.0080747
7/7/2016,74.34987678
7/8/2016,68.80137851
7/9/2016,41.05888717
7/10/2016,51.04618405
7/11/2016,75.45957643
7/12/2016,69.91107816
7/13/2016,65.47227955
7/14/2016,82.11777435
7/15/2016,72.13047747
7/16/2016,63.25288024
7/17/2016,55.48498267
7/18/2016,69.91107816
7/19/2016,88.77597227
7/20/2016,76.56927608
7/21/2016,66.5819792
7/22/2016,87.66627262
7/23/2016,56.59468232
7/24/2016,78.78867539
7/25/2016,68.80137851
7/26/2016,76.56927608
7/27/2016,83.227474
7/28/2016,69.91107816
7/29/2016,69.91107816
7/30/2016,55.48498267
7/31/2016,56.59468232
8/1/2016,79.89837504
8/2/2016,92.10507123
8/3/2016,85.44687331
8/4/2016,61.03348094
8/5/2016,90.99537158
8/6/2016,62.14318059
8/7/2016,57.70438198
8/8/2016,67.69167886
8/9/2016,64.3625799
8/10/2016,96.54386984
8/11/2016,76.56927608
8/12/2016,74.34987678
8/13/2016,68.80137851
8/14/2016,58.81408163
8/15/2016,72.13047747
8/16/2016,76.56927608
8/17/2016,77.67897574
8/18/2016,88.77597227
8/19/2016,93.21477088
8/20/2016,69.91107816
8/21/2016,83.227474
8/22/2016,76.56927608
8/23/2016,88.77597227
8/24/2016,86.55657296
8/25/2016,81.0080747
8/26/2016,84.33717366
8/27/2016,62.14318059
8/28/2016,65.47227955
8/29/2016,81.0080747
8/30/2016,76.56927608
8/31/2016,83.227474
9/1/2016,98.76326915
9/2/2016,74.34987678
9/3/2016,59.92378128
9/4/2016,53.26558336
9/5/2016,69.91107816
9/6/2016,83.227474
9/7/2016,83.227474
9/8/2016,78.78867539
9/9/2016,74.34987678
9/10/2016,54.37528302
9/11/2016,61.03348094
9/12/2016,86.55657296
9/13/2016,66.5819792
9/14/2016,81.0080747
9/15/2016,83.227474
9/16/2016,75.45957643
9/17/2016,59.92378128
9/18/2016,51.04618405
9/19/2016,79.89837504
9/20/2016,81.0080747
9/21/2016,79.89837504
9/22/2016,85.44687331
9/23/2016,75.45957643
9/24/2016,64.3625799
9/25/2016,71.02077782
9/26/2016,69.91107816
9/27/2016,65.47227955
9/28/2016,73.24017712
9/29/2016,75.45957643
9/30/2016,71.02077782
10/1/2016,65.00001879
10/2/2016,65.00001879
10/3/2016,50.22728725
10/4/2016,91.59093557
10/5/2016,67.9545651
10/6/2016,85.68184295
10/7/2016,59.09092617
10/8/2016,59.09092617
10/9/2016,47.27274094
10/10/2016,82.72729664
10/11/2016,82.72729664
10/12/2016,91.59093557
10/13/2016,85.68184295
10/14/2016,73.86365772
10/15/2016,59.09092617
10/16/2016,62.04547248
10/17/2016,82.72729664
10/18/2016,79.77275033
10/19/2016,88.63638926
10/20/2016,82.72729664
10/21/2016,65.00001879
10/22/2016,59.09092617
10/23/2016,65.00001879
10/24/2016,82.72729664
10/25/2016,82.72729664
10/26/2016,85.68184295
10/27/2016,73.86365772
10/28/2016,82.72729664
10/29/2016,62.04547248
10/30/2016,65.00001879
10/31/2016,85.68184295
11/1/2016,79.77275033
11/2/2016,94.54548188
11/3/2016,79.77275033
11/4/2016,82.72729664
11/5/2016,62.04547248
11/6/2016,56.13637986
11/7/2016,79.77275033
11/8/2016,100.4545745
11/9/2016,82.72729664
11/10/2016,100.4545745
11/11/2016,97.50002818
11/12/2016,56.13637986
11/13/2016,70.90911141
11/14/2016,88.63638926
11/15/2016,100.4545745
11/16/2016,94.54548188
11/17/2016,70.90911141
11/18/2016,70.90911141
11/19/2016,67.9545651
11/20/2016,67.9545651
11/21/2016,88.63638926
11/22/2016,109.3182134
11/23/2016,91.59093557
11/24/2016,82.72729664
11/25/2016,79.77275033
11/26/2016,67.9545651
11/27/2016,79.77275033
11/28/2016,97.50002818
11/29/2016,97.50002818
11/30/2016,91.59093557
12/1/2016,97.50002818
12/2/2016,88.63638926
12/3/2016,62.04547248
12/4/2016,82.72729664
12/5/2016,91.59093557
12/6/2016,91.59093557
12/7/2016,100.4545745
12/8/2016,100.4545745
12/9/2016,73.86365772
12/10/2016,53.18183355
12/11/2016,65.00001879
12/12/2016,100.4545745
12/13/2016,82.72729664
12/14/2016,97.50002818
12/15/2016,94.54548188
12/16/2016,82.72729664
12/17/2016,53.18183355
12/18/2016,59.09092617
12/19/2016,100.4545745
12/20/2016,79.77275033
12/21/2016,70.90911141
12/22/2016,70.90911141
12/23/2016,73.86365772
12/24/2016,62.04547248
12/25/2016,53.18183355
12/26/2016,59.09092617
12/27/2016,73.86365772
12/28/2016,79.77275033
12/29/2016,73.86365772
12/30/2016,70.90911141
12/31/2016,65.00001879
1/1/2017,79.77275033
1/2/2017,67.9545651
1/3/2017,91.59093557
1/4/2017,91.59093557
1/5/2017,88.63638926
1/6/2017,100.4545745
1/7/2017,67.9545651
1/8/2017,62.04547248
1/9/2017,73.86365772
1/10/2017,100.4545745
1/11/2017,112.2727597
1/12/2017,94.54548188
1/13/2017,79.77275033
1/14/2017,65.00001879
1/15/2017,59.09092617
1/16/2017,88.63638926
1/17/2017,103.4091208
1/18/2017,88.63638926
1/19/2017,85.68184295
1/20/2017,82.72729664
1/21/2017,65.00001879
1/22/2017,76.81820402
1/23/2017,100.4545745
1/24/2017,94.54548188
1/25/2017,94.54548188
1/26/2017,106.3636671
1/27/2017,100.4545745
1/28/2017,76.81820402
1/29/2017,85.68184295
1/30/2017,97.50002818
1/31/2017,88.63638926
2/1/2017,85.68184295
2/2/2017,97.50002818
2/3/2017,79.77275033
2/4/2017,79.77275033
2/5/2017,67.9545651
2/6/2017,88.63638926
2/7/2017,97.50002818
2/8/2017,97.50002818
2/9/2017,85.68184295
2/10/2017,79.77275033
2/11/2017,70.90911141
2/12/2017,67.9545651
2/13/2017,88.63638926
2/14/2017,82.72729664
2/15/2017,100.4545745
2/16/2017,103.4091208
2/17/2017,82.72729664
2/18/2017,67.9545651
2/19/2017,73.86365772
2/20/2017,82.72729664
2/21/2017,91.59093557
2/22/2017,82.72729664
2/23/2017,94.54548188
2/24/2017,103.4091208
2/25/2017,100.4545745
2/26/2017,147.7273154
2/27/2017,115.227306
2/28/2017,103.4091208
3/1/2017,97.50002818
3/2/2017,91.59093557
3/3/2017,103.4091208
3/4/2017,88.63638926
3/5/2017,73.86365772
3/6/2017,106.3636671
3/7/2017,112.2727597
3/8/2017,100.4545745
3/9/2017,88.63638926
3/10/2017,103.4091208
3/11/2017,88.63638926
3/12/2017,79.77275033
3/13/2017,135.9091302
3/14/2017,97.50002818
3/15/2017,118.1818523
3/16/2017,118.1818523
3/17/2017,115.227306
3/18/2017,88.63638926
3/19/2017,79.77275033
3/20/2017,130.0000376
3/21/2017,121.1363987
3/22/2017,124.090945
3/23/2017,121.1363987
3/24/2017,109.3182134
3/25/2017,94.54548188
3/26/2017,88.63638926
3/27/2017,121.1363987
3/28/2017,106.3636671
3/29/2017,124.090945
3/30/2017,135.9091302
3/31/2017,109.3182134
4/1/2017,88.63638926
4/2/2017,109.3182134
4/3/2017,106.3636671
4/4/2017,124.090945
4/5/2017,135.9091302
4/6/2017,115.227306
4/7/2017,115.227306
4/8/2017,100.4545745
4/9/2017,97.50002818
4/10/2017,91.59093557
4/11/2017,118.1818523
4/12/2017,121.1363987
4/13/2017,112.2727597
4/14/2017,103.4091208
4/15/2017,97.50002818
4/16/2017,79.77275033
4/17/2017,94.54548188
4/18/2017,106.3636671
4/19/2017,121.1363987
4/20/2017,97.50002818
4/21/2017,112.2727597
4/22/2017,79.77275033
4/23/2017,82.72729664
4/24/2017,106.3636671
4/25/2017,118.1818523
4/26/2017,121.1363987
4/27/2017,103.4091208
4/28/2017,118.1818523
4/29/2017,97.50002818
4/30/2017,112.2727597
5/1/2017,119.6390068
5/2/2017,119.6390068
5/3/2017,143.5668081
5/4/2017,167.4946095
5/5/2017,143.5668081
5/6/2017,119.6390068
5/7/2017,143.5668081
5/8/2017,143.5668081
5/9/2017,167.4946095
5/10/2017,191.4224108
5/11/2017,167.4946095
5/12/2017,167.4946095
5/13/2017,167.4946095
5/14/2017,143.5668081
5/15/2017,191.4224108
5/16/2017,167.4946095
5/17/2017,167.4946095
5/18/2017,167.4946095
5/19/2017,167.4946095
5/20/2017,167.4946095
5/21/2017,191.4224108
5/22/2017,287.1336163
5/23/2017,263.2058149
5/24/2017,287.1336163
5/25/2017,239.2780136
5/26/2017,215.3502122
5/27/2017,191.4224108
5/28/2017,191.4224108
5/29/2017,191.4224108
5/30/2017,215.3502122
5/31/2017,263.2058149
6/1/2017,239.2780136
6/2/2017,191.4224108
6/3/2017,215.3502122
6/4/2017,215.3502122
6/5/2017,239.2780136
6/6/2017,263.2058149
6/7/2017,287.1336163
6/8/2017,215.3502122
6/9/2017,263.2058149
6/10/2017,263.2058149
6/11/2017,287.1336163
6/12/2017,358.9170203
6/13/2017,311.0614176
6/14/2017,311.0614176
6/15/2017,334.989219
6/16/2017,287.1336163
6/17/2017,263.2058149
6/18/2017,263.2058149
6/19/2017,287.1336163
6/20/2017,311.0614176
6/21/2017,311.0614176
6/22/2017,287.1336163
6/23/2017,287.1336163
6/24/2017,263.2058149
6/25/2017,263.2058149
